Gene Group	M/L LPS R1 0h	M/L LPS R1 01h	M/L LPS R1 02h	M/L LPS R1 04h	M/L LPS R1 06h	M/L LPS R1 09h	M/L LPS R1 12h	M/L LPS R2 0h	M/L LPS R2 01h	M/L LPS R2 02h	M/L LPS R2 04h	M/L LPS R2 06h	M/L LPS R2 09h	M/L LPS R2 12h
Ehd4	5.2988693986512	5.21024893325282	5.22285183848634	5.161096967595	5.17643818556177	5.13979612584949	5.10508645585191	5.22758066437239	5.29956337990027	5.25685802347691	5.23755913263593	5.17541681406033	5.28115915893493	5.09488415062251
Eif1	5.98816885897831	6.08101761205014	5.97054103969303	5.79169509818527	5.78016013001157	5.59732594145383	5.39493937866436	5.97905221874609	6.0096457961083	6.00536016797218	5.88691655036313	5.76113771291884	5.56917289023907	5.36005202664305
Eif2ak2	3.45018812739588	3.51291357457814	3.49219507158185	3.45145529198704	3.41969993029179	3.44757920470625	3.31600694976911	3.50285713837748	3.49046449850617	3.45286183559418	3.52426251550243	3.38879900284058	3.33019596097944	3.31821530538429
Eif2b1	2.51215094922054	2.48627661202726	2.45840117723653	2.37810116806269	2.39536250454611	2.23640446595667	2.14926452446411	2.50463256824774	2.45349917851885	2.4566870073903	2.44334573418508	2.34740498511783	2.22726969271189	2.20904182793373
Eif2s1	5.67281897021672	5.62539176632729	5.6301892281229	5.61938850574143	5.59413007689545	5.59711045834068	5.52965993765203	5.5883128651288	5.51537072843915	5.60649924115113	5.61376716856629	5.65756894933265	5.55237593069696	5.52676638589653
Eif2s3x	6.01974583721424	6.07988541712996	5.9472432293699	5.93049307580524	5.99594637868103	5.91928866036305	5.82849381300714	5.91592123479553	5.94694768956686	5.99373529887662	6.00483364215683	5.91530082355457	5.84105008366331	5.89136983450472
Eif3a	5.19538937360103	5.120161668269	5.07441207735663	5.04715384920151	5.10896340842798	5.0317108311903	5.04148126005048	5.09620559026484	5.19750589606953	5.08494687086403	5.1902414564961	5.19715583183838	5.11814866321042	5.05179320337738
Eif3b	4.88582026888939	4.79190957777684	4.9154905316254	4.78233156160516	4.83521511745615	4.77427564440348	4.76072756338392	4.9124221102785	4.76185380216521	4.90807159862603	4.86078757824414	4.79026430593758	4.76693465776397	4.6768912049689
Eif3c	4.93805274144315	4.81417924736463	4.85571385565302	4.75582946836016	4.82277924587161	4.76749663181717	4.77301845109548	4.79698933759642	4.81350787619481	4.89919079658451	4.78688920969438	4.79349880828646	4.91137924131483	4.73332373353254
Eif3d	5.01614083666375	4.92461043658951	4.97452859333027	5.02967209836611	4.95581313398332	4.87639184224299	4.85439823361031	5.01015227209069	4.95399838300144	4.98541803238355	4.97907095519165	4.89387411088975	4.94037926292442	4.86150415856697
Eif3e	4.96788090469096	4.99828140687519	4.93012210757548	4.90082972098094	4.88538950062311	4.85193378919499	4.7506573745822	4.95476135000398	4.95138393053264	4.94794201520691	4.90496907434795	4.89691735676649	4.89275056946995	4.80662581703826
Eif3f	4.89082813204289	4.97913848233721	4.99980592655218	4.940627964805	4.8606564394403	4.92654239154358	4.95901038015584	5.06328426913188	4.99965544328823	4.92506368511102	4.90438253757794	4.8845157250691	5.02644416324042	4.83002877648522
Eif3k	4.87398637970439	4.8651385987109	4.83001395928853	4.88086956649462	4.75070997004904	4.72990360879706	4.600497038092	4.87834355594726	4.83993648319927	4.85826602056093	4.79122206235026	4.90562745172537	4.70066273605744	4.68110317405568
Eif4a1	6.95621749710522	6.96666263228262	6.96244574819383	7.01350106212085	6.87520462185102	6.92949467736121	6.73537660792236	7.08498153800882	6.91965523862296	6.87979679000677	6.92254504912942	6.85893524084783	6.8140434162488	6.7802051764031
Eif4e	5.0411295208598	5.03881197792879	5.02558371869508	4.98448248910937	4.98222171545346	4.93500067149515	4.76203791710002	5.1458022747324	5.097733309531	5.06781932343272	4.90285853464946	4.95514653494744	4.80334029049954	4.90558040758882
Eif5	4.96191468844762	4.91568906931119	4.91775044710316	4.931196810039	4.92580595095232	4.80593687674043	4.79712402059824	4.89446297796905	4.96351377304641	4.84315805834437	4.92112720889893	4.89210161957823	4.80592714566973	4.7119673506191
Eif5a2;Eif5a	8.04105715863718	8.02268282016463	7.99997949067601	8.01477488410182	7.88845624936117	7.96670054134644	7.83534503700652	7.99408532911752	8.05014035128181	7.91639251854874	7.86043695915598	7.95285657426188	7.89239556253142	7.87224130731552
Eif6	5.88206257556557	5.89311076635399	5.95420472791751	5.90351688775767	5.85354386383544	5.88763342383556	5.70409272468701	6.00336547438498	5.95879203116166	6.04360880635729	5.91071443777597	5.82105824677318	5.7762323087456	5.76688070002356
Elac2	1.48015603563973	1.49812494709827	1.51579063334852	1.34702870674464	1.43456696995135	1.23703964851177	1.18641434525296	1.4707525294958	1.52731460125799	1.44760779099054	1.3640585676122	1.26877450312523	1.26615735486373	1.16233639004662
Emb	4.46974186417914	4.39524941746212	4.34959015711626	4.39665001830808	4.21739414526519	4.27670450898741	4.04429385385478	4.44328102689205	4.41446833118585	4.39161253682221	4.31440167701828	4.34255098285317	4.22264352756043	4.07042825293436
Eml2	3.54032962149725	3.58940551072727	3.55882462969753	3.46985827301851	3.53555760315884	3.58047789517644	3.44288367021537	3.58629157060229	3.62196450799904	3.55965246694677	3.50770790860795	3.55876083131834	3.56222604150557	3.4678416778775
Endog	2.08026514712496	1.99652547389049	1.99310055255901	1.93031734354251	1.89550279797873	1.82000915541582	1.716907512813	1.96350628412864	2.03510165831883	1.97389822789123	1.89593624021393	1.96496302133037	1.6677343135686	1.71126312488899
Eno1;Gm5506;AK180697	9.47289149603079	9.4183329158658	9.38292688330432	9.40086224610883	9.38017483882962	9.42620621811386	9.40944947635143	9.34483866209917	9.41725728098901	9.48361819512983	9.46825038624531	9.43435343650538	9.3190554994397	9.3458349998577
Ensa	4.7414981920362	4.81223829585135	4.75427293631291	4.63909278318162	4.55745547704604	4.51611924518644	4.56247474787124	4.71034076605353	4.73043908385607	4.69564551354175	4.64518172498585	4.67559374321225	4.59651587843895	4.44172663515689
Erh	6.602985090312	6.73795413094668	6.67743001254629	6.50114956229255	6.57518412744369	6.62135590689663	6.50694155250357	6.74593558336525	6.71438909026599	6.71640351507714	6.63924259315675	6.67475231236217	6.64958598640406	6.4982101834803
Erlin2	4.80522290729333	4.54080514878622	4.55017210047843	4.53205498788963	4.63777621652847	4.38527684042519	4.31278769045699	4.73599006110677	4.73543239668729	4.71358607028347	4.61383739989302	4.54858645901849	4.35957676247261	4.35000526024947
Erp29	6.23200503712659	6.22112062080502	6.15772296863029	6.1949156465363	6.07039166112385	5.9730420690335	5.81847072806319	6.12052995758571	6.26553745885504	6.26449907263311	6.13950833534433	6.09991723659116	5.94079663975622	5.87107276505755
Erp44	5.61649966407938	5.53938935318714	5.4847433219677	5.47213646724834	5.44000395168974	5.40932853876445	5.23824678319614	5.57281342689762	5.54067304628078	5.51631152119435	5.50007187122954	5.40414155493425	5.46064574049585	5.34959356170671
Esyt1	6.19272832455183	6.10865869061112	6.20389442563072	6.0936978407396	6.10632834641439	6.0612970908842	6.04917412066804	6.131776134815	6.16201066467128	6.14805136371722	6.07016657409581	6.1029543158218	5.98194592411552	6.02433166226091
Etf1	4.18660366174092	4.13207929452156	4.23496522284311	4.04676302586308	3.99387920298961	4.09455420408505	3.85415952910987	4.10570113169517	4.15990882686798	4.1478057855531	4.11841739788062	4.08329439235934	4.07456121079262	3.95055853307091
Etfdh	3.5649029723187	3.51866827580097	3.46662420904318	3.43273303531496	3.49017982635999	3.37988666471794	3.41772352558504	3.57553715607192	3.43909871067962	3.46247890685219	3.54711386592108	3.47717919792592	3.356580794116	3.39943090283689
Etv6	1.55061034143857	1.5134646713716	1.49405849959491	1.44253108519205	1.40776980514914	1.24816215059557	1.179313358962	1.6627695837944	1.54153071563835	1.45064250248386	1.46138638607724	1.34009032318213	1.16364244964445	1.15992293206836
Evi2b	3.07779838861043	3.13389517836687	3.02561675171453	2.99342903540438	2.89854274122978	2.85645325961478	2.86633699696628	3.04254087720493	3.04765737693153	3.02782881016588	2.943819508273	2.8594078569658	2.81408933231298	2.70682848747019
Ewsr1	4.37049955844381	4.28089549665917	4.50433797095034	4.39182528750533	4.27284669229672	4.22284935391542	4.11891733711058	4.42027767259168	4.45225637119448	4.43872378312845	4.35481643100955	4.30485223111615	4.26637839220543	4.11602181337666
Exosc9	2.49306615054497	2.45330096936392	2.25635982681621	2.21574543557462	2.19003807609579	2.24103503688273	1.86671896188871	2.36304274050567	2.443366419381	2.35804513753736	2.16707712881121	2.21266520007736	2.09817830061854	2.08784133747996
Ezr	6.00978808305578	6.00932883647687	5.98902221321518	6.01628766653418	6.01280458657137	5.88586866595572	5.96465802156366	6.16930853887117	6.06123724966195	6.02164501459972	5.96282812443941	5.98343204594607	5.94656001034533	5.93075458706634
F10	1.41300866768941	1.28313567052897	1.14831026213861	1.11521830200184	0.954371061333885	0.961827434408527	0.82939023646531	1.28971848634909	1.26966535784381	1.12409135491686	1.12594667095403	1.06952629249187	0.921984636277867	0.750045779300562
F8a	1.72691755521559	1.76935011496807	1.76325875968815	1.75375430092862	1.69322745008831	1.69559896374793	1.57738830471668	1.84922469447107	1.8404696986553	1.83142340518574	1.84721950995461	1.69519860133479	1.64817916176803	1.63037737751528
FKBP12-T1;Fkbp1a	7.6103206378517	7.59704677187774	7.6061550391207	7.55475413657869	7.62389108275828	7.62736669315511	7.53698041376942	7.65767022115633	7.75357770516762	7.59232469198536	7.54962275920656	7.64950806229259	7.68804474755379	7.5265081619042
Fabp5	9.30752899313796	9.17136101668027	9.21099955969875	9.23089557088057	9.29412682191722	9.11786769195286	9.17307708179502	9.20576198233614	9.26579648423971	9.27204494393495	9.19459392592766	9.18204290497157	9.21880507858852	9.09336750477632
Fadd	2.99631662734393	2.91411757858636	2.97049778587618	2.72725931064311	2.64566492492459	2.5649046604564	2.41511211564063	2.97848240113851	2.9712786038132	2.82968462532093	2.75904442900722	2.68210634627352	2.56125916822101	2.35652006808907
Fam105b	2.31429594807425	2.45105729006785	2.32331326685325	2.30984516381939	2.18731889518201	2.16760048527693	2.14082251856466	2.27756087291319	2.38442060357909	2.27833477842768	2.2515903304152	2.32595623191787	2.13746576995266	2.19281457523601
Fam107b	3.52405096288962	3.60011511040647	3.6470492687094	3.43299050916345	3.42780944949673	3.27408267167028	3.29303270907508	3.58074427038691	3.48969034974607	3.63985404422178	3.4933690876469	3.44841563357509	3.34540562310763	3.34543018978632
Fam129b	4.84406378523553	4.91034860779134	4.85747083131092	4.7988073639284	4.77209403822357	4.69870922737183	4.81181625211528	4.85038245048826	4.82088022332076	4.9118594075166	4.81429434508242	4.77361383421486	4.67500700803119	4.68803419331112
Fam136a	4.91575462934165	4.9432382659157	4.8152343924872	4.73379836615354	4.83971211259577	4.69152086174324	4.7405603082821	4.86973362697326	4.88035419649702	4.84134063380167	4.81605713375207	4.76625196724146	4.70703208699341	4.75752876495872
Fam162a	3.9680059381368	4.09893313539809	3.98824543924659	4.01041834305465	3.95650059464932	3.99592574010626	3.96824944233943	3.9910719399286	4.00355204362792	4.06601723972844	4.00131157878767	3.90266169953851	3.87983750302097	3.83425370164326
Fam177a	2.95871755335669	2.96504382072496	2.89645192095815	2.86255614488508	2.70283908582852	2.58042315757237	2.4798658769413	2.95878843995414	2.87914909885138	2.84236918662594	2.81164977103541	2.74206700195487	2.56710502416147	2.52554264659238
Fam192a	3.40780151578462	3.38391962158826	3.29310505294575	3.28249814383874	3.26088696226319	3.0921687905263	2.90756603480363	3.40254071377938	3.32794559456726	3.30092479290528	3.19440878626951	3.17654308379825	3.00746433298973	2.80739838043749
Fam195b	3.98464631984909	3.91423356130015	3.92851448445388	3.89728364911557	3.76193234800043	3.70764625887573	3.56079659569002	3.98508764035789	3.91531566466177	3.95858516303039	3.77664607928559	3.85723022676306	3.67308410926952	3.5876851247125
Fam49b	5.78961914786987	5.80130326313383	5.85015863209791	5.71668286007693	5.79946389215907	5.67177418260267	5.70366418906921	5.93815879706173	5.87315152177127	5.80582832932263	5.79489486425151	5.7350214866617	5.76202228611642	5.75843902170661
Fam50a	2.83944666391513	2.68801800018124	2.74152611383255	2.61442493067133	2.56254081688296	2.40199859870578	2.31404523510273	2.7874362673954	2.80468308137202	2.79953925387949	2.6200922931931	2.54054278282334	2.45003913817682	2.12745199122749
Fam54b	3.13513850684796	3.038719114306	3.00507935829146	2.95315495059908	2.87949286462061	2.84535867371171	2.75473463218252	3.03824162604501	3.03537197942416	3.06717305697393	2.95051600988954	2.89665468672682	2.80131488287469	2.69145704283051
Fam63a	4.17508182015899	4.17856778379284	4.08274305330687	4.11320978243476	4.12261181791879	3.92472352904866	3.9093127650029	4.10057184375086	4.13207058925819	4.03826393253966	4.15517216719901	4.1054586890392	4.0567063132506	4.01259031248794
Farsb	4.78204057648128	4.8785261278263	4.75056396554179	4.78271090617307	4.70938006766255	4.76730603273446	4.71034263166926	4.97625137982071	4.92116302107574	4.77682354241038	4.84304105154204	4.7413693054986	4.78972065231879	4.69742257625913
Fblim1	3.5024077265154	3.50838663522277	3.50011474492992	3.43134605419924	3.35306306306099	3.33666802460751	3.25713880399038	3.48815668915822	3.43695651816993	3.43711848880674	3.46601253618466	3.42005602609221	3.4103280631672	3.34848559792314
Fcer1g	7.13081518097768	7.0314386191389	7.05025678370464	6.97549641250562	6.83739608995224	6.59307850302947	6.42154040038429	7.17976524604019	7.06752479987456	7.04334614644989	6.82097890762808	6.84757939188281	6.66670224126833	6.45048137386187
Fcgr2b	3.73182771843409	3.85196587216593	3.60672652951274	3.50539675640143	3.2131070880279	2.99548392366715	2.74004139873122	3.70310959715921	3.71994276207402	3.57600597033685	3.40304179920134	3.32966445161898	3.04902272567639	2.88725999383935
Fgd3	2.34520768324924	2.44121427656252	2.39437088263622	2.17129776851641	2.19340785994421	2.00264694783522	1.86828897526306	2.52235881479368	2.41654294262636	2.30700475546956	2.33112018309623	2.19940344519653	1.89001944692475	1.85756682298652
Fh1	5.52122254100141	5.53920876524396	5.5707264841762	5.42237946035026	5.43374247577333	5.34289742221733	5.34941503909039	5.49583116882959	5.44816113398241	5.4477558270781	5.50691835737102	5.40737497666762	5.41613293196364	5.3636326721738
Filip1l	0.474710119418774	0.194209967966634	0.106712064097885	-0.105856609369892	-0.0855443339618647	-0.224901473803296	-0.375700498466595	0.47244830127841	0.231184987055074	-0.0345748333430352	-0.134502071977817	-0.100902977902355	-0.2805167438749	-0.432045006311017
Fkbp15	3.32869198646159	3.34445211864727	3.31059472616119	3.46176925166422	3.33011179461601	3.25099233159809	3.22479148507821	3.37164085943801	3.33568925025331	3.29597780404867	3.35345673226482	3.23575440651864	3.25432464281324	3.1664874859446
